fixed,fixed-strong,fixed-one_weak,strong-fixed,strong-strong,strong-one_weak,one_weak-fixed,one_weak-strong,one_weak-one_weak
54.76647352705879,54.883789998128755,52.157177414518976,0,0,0,59.821136939544964,59.93845341061493,57.211840827005155
58.586125092994365,58.33998798124679,58.33998798124679,0,0,0,56.90979482856944,56.66365771682186,56.66365771682186
59.98315529890217,58.03479554550906,0,58.5961983032248,56.64783854983169,0,58.5961983032248,56.64783854983169,0
63.53561838017908,62.62798682885022,61.174321321948334,63.21766095773479,62.31002940640593,60.856363899504046,60.31853038985115,59.410898838522286,57.9572333316204
62.42668591443577,0,0,60.064025005379634,0,0,61.37992262365422,0,0
59.954014244249436,60.22096656904912,60.22096656904912,0,0,0,58.706781689813326,58.97373401461301,58.97373401461301
63.35202651259377,0,0,60.702291853963615,0,0,60.702291853963615,0,0
59.61553987815437,58.90906176476357,58.90906176476357,61.06437202247692,60.357893909086116,60.357893909086116,59.61870971723235,58.91223160384155,58.91223160384155
62.19140433926842,60.33211336221229,60.57630817126126,0,0,0,62.41822719271606,60.55893621565993,60.8031310247089
60.14466981599726,0,61.559393354863026,61.421507373902834,0,62.8362309127686,61.421507373902834,0,62.8362309127686
63.36908721813323,62.83652395687916,63.07817532167629,61.47937096561893,60.94680770436486,61.188459069161986,61.01715538202108,60.48459212076701,60.72624348556414
62.64622687200912,60.98966265797423,61.553974494548896,62.53090992003047,60.87434570599557,61.43865754257024,62.82770420107602,61.17113998704112,61.73545182361579
60.065844113131675,60.250715072275256,60.250715072275256,57.31672878029711,57.50159973944069,57.50159973944069,0,0,0
62.21405391484018,59.92263695788415,0,60.7017085932888,58.41029163633277,0,60.452559520460326,58.1611425635043,0
62.079027119095414,64.34863821687306,62.235231958769496,61.46384513185725,63.73345622963489,61.62004997153133,0,0,0
61.597551696395925,60.60416381371706,60.60416381371706,62.08963149467277,61.096243611993906,61.096243611993906,58.827457200378305,57.83406931769944,57.83406931769944
0,0,0,0,0,0,0,0,0
59.546257358897954,60.12435084065394,60.12435084065394,61.27587420599095,61.85396768774694,61.85396768774694,60.35381912742979,60.93191260918577,60.93191260918577
58.32789287289374,57.579983395271455,57.54693573999931,59.518702947902995,58.7707934702807,58.737745815008566,60.36550086129553,59.617591383673236,59.5845437284011
63.52693618821728,62.92568251824285,63.56745694380021,0,0,0,62.253636524582376,61.65238285460794,62.294157280165294
60.15074803135722,61.47474246367637,61.66289479555473,59.541741203988515,60.86573563630767,61.053887968186025,59.541741203988515,60.86573563630767,61.053887968186025
0,0,0,0,0,0,0,0,0
61.20103145406565,61.93032467290952,0,61.35030592986651,62.07959914871037,0,61.35030592986651,62.07959914871037,0
59.29175459805333,59.47691865911363,59.14491092856632,0,0,0,0,0,0
59.96686313646002,60.45428884207254,58.604598180155264,58.91576558080008,59.4031912864126,57.55350062449532,60.28885340308171,60.77627910869423,58.926588446776954
63.835212173999935,63.94005856212764,63.94005856212764,63.832203947222794,63.9370503353505,63.9370503353505,0,0,0
59.70452047090274,0,0,61.11688755115417,0,0,0,0,0
59.575918816066164,57.30419400780924,0,59.82975824558891,57.558033437331986,0,58.67259856842658,56.40087376016965,0
61.96416873625727,62.702235237850864,61.95440079458482,0,0,0,0,0,0
59.92798364648489,60.86518387366416,0,57.99143839374739,58.928638620926655,0,58.292687757811734,59.229887984991,0
62.02796695205484,0,0,0,0,0,0,0,0
58.80093309793215,0,60.868572532793216,0,0,0,58.15633768048183,0,60.2239771153429
63.527262122223306,63.25077251016395,64.47021690932979,0,0,0,62.81233448991544,62.535844877856086,63.75528927702194
0,0,0,0,0,0,0,0,0
61.27321598174551,62.62668593282464,61.51029886052142,59.939313577376126,61.29278352845526,60.176396456152034,0,0,0
62.86190248637892,61.610787611052004,61.84422061951663,0,0,0,62.889293850516594,61.638178975189675,61.871611983654304
64.81225348860295,60.356415900251946,60.356415900251946,64.82724979000925,60.371412201658245,60.371412201658245,64.82724979000925,60.371412201658245,60.371412201658245
0,0,0,0,0,0,0,0,0
58.80778128110678,59.37048483063409,59.37048483063409,0,0,0,58.014837515154206,58.57754106468152,58.57754106468152
59.67487245310801,60.22179449228024,60.22179449228024,59.76120781189174,60.30812985106396,60.30812985106396,59.22061669718114,59.767538736353366,59.767538736353366
61.46374173803214,59.227071640519654,59.682052707663146,0,0,0,0,0,0
59.20599604262781,60.90052379836379,58.77946241124887,0,0,0,56.062459287710205,57.75698704344619,55.63592565633128
61.20516990198981,56.88269763467781,60.855579887621914,60.87003602795189,56.54756376063989,60.52044601358399,58.98886231115109,54.66639004383909,58.63927229678319
59.595218849795664,60.267201843412906,57.22175553849161,0,0,0,60.904061075360374,61.576044068977616,58.53059776405632
61.42774928446571,62.868723898562536,61.29582102664568,59.181614711520744,60.62258932561757,59.049686453700716,58.88446137446105,60.32543598855787,58.75253311664102
60.28337794584499,60.542365909273755,59.527992643065424,60.20162018386259,60.46060814729135,59.44623488108302,60.20162018386259,60.46060814729135,59.44623488108302
59.647221696184175,0,59.36585228164715,58.622826231545005,0,58.34145681700798,0,0,0
60.331791946592595,58.33266003102911,58.76797658302811,58.1777452186838,56.178613303120315,56.613929855119316,58.7490616319756,56.74992971641211,57.18524626841111
0,0,0,0,0,0,0,0,0
63.418252595291875,64.5287544369933,64.5287544369933,63.45948652042571,64.56998836212713,64.56998836212713,61.70563433468125,62.81613617638267,62.81613617638267
58.463081222955765,57.51002917918984,56.871547466726895,57.34497369707206,56.391921653306134,55.75343994084319,56.28946192605559,55.336409882289665,54.69792816982672
63.043714128531896,63.43857135549425,63.43857135549425,59.49431536653388,59.889172593496234,59.889172593496234,61.02551272879989,61.42036995576224,61.42036995576224
60.35791581470052,61.48612048571262,0,61.557156656765784,62.68536132777788,0,0,0,0
0,0,0,0,0,0,0,0,0
61.45111910364139,61.3166675456605,61.3166675456605,61.79335526620733,61.65890370822644,61.65890370822644,0,0,0
59.97156725886768,59.987753110620176,59.987753110620176,62.387898166148496,62.40408401790099,62.40408401790099,60.16019629053935,60.17638214229185,60.17638214229185
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,61.05205719635433,58.74155222813533,59.73364764786632,60.43016575356703,58.11966078534803,59.11175620507902
60.36615411294149,59.55978341449592,59.55978341449592,61.627273960355915,60.820903261910345,60.820903261910345,61.16826186442308,60.36189116597751,60.36189116597751
62.43251633250845,62.49750513068123,62.49750513068123,0,0,0,61.54186597802498,61.606854776197764,61.606854776197764
63.406508707168925,63.324627438573636,0,0,0,0,0,0,0
61.29276920640482,0,61.130980918591355,61.83123622527365,0,61.669447937460184,0,0,0
62.72224314678318,62.256383858561506,61.036151735833556,62.120345060773616,61.65448577255194,60.43425364982399,59.92522973296192,59.459370444740244,58.239138322012295
0,0,0,0,0,0,0,0,0
62.16868967595253,62.50047262355906,60.34807340894727,59.94654273185271,60.27832567945924,58.12592646484745,59.94654273185271,60.27832567945924,58.12592646484745
61.94257331348283,61.26069026888806,61.32251404735167,63.32684711716542,62.64496407257065,62.70678785103426,61.78313365227452,61.10125060767975,61.16307438614336
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
58.31661114349734,57.093650674107955,57.093650674107955,58.49997866022588,57.27701819083649,57.27701819083649,58.44230011163775,57.21933964224836,57.21933964224836
58.367049325993555,58.90821371276999,58.535589449827555,0,0,0,0,0,0
64.86490652436358,0,0,63.528348344703616,0,0,0,0,0
64.39970720614564,64.24198101248373,63.35116383404822,62.68752397085692,62.529797777195014,61.63898059875951,62.68752397085692,62.529797777195014,61.63898059875951
59.222158092095356,63.55723875632654,60.46328043507412,57.69310704407344,62.02818770830463,58.934229387052206,57.69310704407344,62.02818770830463,58.934229387052206
61.427675870488144,60.8870611647269,60.274236504174965,62.34145166527793,61.80083695951669,61.18801229896475,0,0,0
60.50714124937987,0,60.27947538032636,59.988335565392944,0,59.760669696339434,59.988335565392944,0,59.760669696339434
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
60.99080140649079,59.932433099574666,60.379211240202494,57.38328949797791,56.32492119106179,56.77169933168962,0,0,0
63.60980231480479,63.60603358109559,0,63.931919628505334,63.92815089479613,0,0,0,0
60.91048733541762,60.783453188783604,60.783453188783604,61.65474619675636,61.52771205012235,61.52771205012235,60.285272227452396,60.15823808081838,60.15823808081838
57.50154945673867,58.55746406138059,58.96769266687169,0,0,0,0,0,0
63.845915415526036,63.687097929560196,63.55323648592906,62.55675538782312,62.397937901857276,62.26407645822614,0,0,0
59.475379652927415,58.28636155160492,59.40099846513473,58.21538194278273,57.02636384146023,58.14100075499004,59.35111372753124,58.162095626208746,59.27673253973855
61.02025751337302,0,0,62.94290015618129,0,0,61.90153177763639,0,0
61.45012257752729,60.397054215197585,60.397054215197585,0,0,0,62.51679260976517,61.463724247435465,61.463724247435465
59.13349442218882,0,58.334001203254175,60.130345518829245,0,59.3308522998946,60.130345518829245,0,59.3308522998946
58.046270296125506,58.67385973605595,58.67385973605595,58.69355039732109,59.32113983725153,59.32113983725153,56.458841954099505,57.08643139402995,57.08643139402995
60.71034124937747,60.34265444361226,60.34265444361226,58.52378244019989,58.15609563443468,58.15609563443468,58.52378244019989,58.15609563443468,58.15609563443468
56.46417516862302,57.18802838995746,0,56.475707665857705,57.19956088719214,0,55.96788851775775,56.69174173909219,0
64.45575111927343,0,62.166643514614655,0,0,0,62.25954179194166,0,59.97043418728288
60.09218124901066,60.924869953445885,60.924869953445885,60.306542101683505,61.13923080611873,61.13923080611873,58.21875640136642,59.05144510580165,59.05144510580165
57.03194155183182,57.28843835298183,57.1782883263064,55.86364258244292,56.12013938359293,56.0099893569175,55.86364258244292,56.12013938359293,56.0099893569175
61.46622177589548,61.112162498489475,61.112162498489475,61.96923220317821,61.61517292577221,61.61517292577221,61.96923220317821,61.61517292577221,61.61517292577221
60.21692587712188,60.075691999692154,60.075691999692154,57.17693040751357,57.03569653008384,57.03569653008384,59.75851729289111,59.61728341546139,59.61728341546139
58.64568137056499,60.003635092357776,57.88834407645875,0,0,0,0,0,0
62.529198209469286,0,0,61.0287472159017,0,0,61.0287472159017,0,0
60.655973721543766,60.97292782320562,58.90055379709192,58.915375426391336,59.23232952805319,57.15995550193949,58.66233098462927,58.97928508629113,56.90691106017743
57.3132023549602,58.28400570296834,57.11175474994486,55.415538138494526,56.386341486502666,55.21409053347919,55.415538138494526,56.386341486502666,55.21409053347919
61.48838584540199,60.06547285165672,0,62.96964846585185,61.546735472106576,0,59.754314201091574,58.3314012073463,0
60.13219534414688,59.71281037555963,59.54481120908008,59.14877305479013,58.729388086202874,58.56138891972333,59.14877305479013,58.729388086202874,58.56138891972333
60.60846587200496,62.81306669077348,61.1559360426266,0,0,0,55.37174555498455,57.57634637375307,55.919215725606186
55.853011743205215,55.884883581861416,56.65702940399533,56.152434796210585,56.184306634866786,56.9564524570007,58.0167019578044,58.048573796460595,58.82071961859451
57.80891484030105,57.09323845651873,55.99183789751937,57.8512555832213,57.135579199438986,56.03417864043962,58.860034504923696,58.14435812114138,57.042957562142014
59.98007255625426,61.32111994727654,61.32111994727654,60.579464606936554,61.92051199795884,61.92051199795884,60.579464606936554,61.92051199795884,61.92051199795884
60.50010366108927,60.06933225365102,60.372345645555434,0,0,0,0,0,0
62.14671026030128,61.31936291167934,61.31936291167934,59.37941263416044,58.5520652855385,58.5520652855385,0,0,0
59.86894222491148,58.857740880284915,59.749747237091526,62.072349135804224,61.06114779117766,61.95315414798428,60.29118877724274,59.279987432616174,60.171993789422785
59.58048819627087,59.91259865828782,58.913895367402205,59.88905963271378,60.22117009473074,59.222466803845116,58.33769085436241,58.66980131637936,57.67109802549374
59.452930088919686,56.91426421492751,56.873126496286034,55.05376138869847,52.515095514706296,52.473957796064816,0,0,0
0,0,0,0,0,0,60.44228503898226,60.960691314719035,59.12873554247321
61.86606654068006,60.801374820844664,61.06879032645096,58.80326271070451,57.73857099086912,58.00598649647541,58.80326271070451,57.73857099086912,58.00598649647541
60.6825518116984,59.797530229360255,60.08673461995524,59.50135832267725,58.6163367403391,58.90554113093408,61.26446836770384,60.379446785365694,60.668651175960676
60.16047724767866,0,60.24047662557766,60.85997745599006,0,60.93997683388906,60.66477336846371,0,60.74477274636271
60.47990521769014,56.71552052143044,0,59.984550835554394,56.2201661392947,0,59.984550835554394,56.2201661392947,0
59.46397685616442,58.99778568669629,58.337812830113506,57.69612910788332,57.22993793841519,56.56996508183241,58.17303498164938,57.70684381218125,57.046870955598465
61.57176876563387,0,0,60.5693776429349,0,0,60.5693776429349,0,0
60.53495426129108,0,0,0,0,0,0,0,0
62.440768541711115,61.82150663886137,61.852448043583074,0,0,0,60.87839634870233,60.25913444585259,60.29007585057429
59.27843557166765,58.37955140854859,58.77975099103716,60.826776583295434,59.92789242017638,60.328092002664945,60.826776583295434,59.92789242017638,60.328092002664945
0,0,0,0,0,0,0,0,0
62.61158055300925,63.14578117507062,64.1714389477269,0,0,0,0,0,0
60.28513081637208,60.826737591498656,57.83801878160019,62.08891366901748,62.630520444144054,59.64180163424559,62.08891366901748,62.630520444144054,59.64180163424559
62.72067933705085,62.96595834456086,62.96595834456086,60.76409792879451,61.00937693630452,61.00937693630452,61.02387930560462,61.26915831311463,61.26915831311463
0,0,0,0,0,0,0,0,0
57.62149313269187,0,0,0,0,0,0,0,0
60.194590230101184,59.80494578194975,61.28228984625442,61.78439705948912,61.39475261133769,62.87209667564236,60.570567651339395,60.18092320318796,61.65826726749263
59.35610648816899,60.14492803022269,60.14492803022269,58.844049413789946,59.63287095584364,59.63287095584364,58.844049413789946,59.63287095584364,59.63287095584364
56.48129039948887,53.85090005167407,55.85211796816077,56.31341434901131,53.68302400119651,55.68424191768321,57.260867631668674,54.63047728385387,56.63169520034057
56.57908548701419,56.53528663299908,56.53528663299908,57.23909441582199,57.19529556180688,57.19529556180688,58.11897662413891,58.0751777701238,58.0751777701238
61.56755505880531,62.412716262084516,62.412716262084516,61.81764568327779,62.66280688655699,62.66280688655699,61.81764568327779,62.66280688655699,62.66280688655699
60.94413115504501,0,63.070294915142696,58.89044760223881,0,61.0166113623365,58.89044760223881,0,61.0166113623365
57.92835908272326,58.24688716729301,57.1023878902779,56.9420592153562,57.26058729992595,56.116088022910844,57.2114380149762,57.52996609954595,56.385466822530844
61.172662499660085,61.03941791603019,61.03941791603019,0,0,0,0,0,0
57.62502519684247,58.13542240419603,57.88480938413803,57.05233339488082,57.562730602234375,57.31211758217638,56.855331015194416,57.36572822254797,57.115115202489974
62.53701953294352,0,61.76057875147363,0,0,0,0,0,0
58.502833289808166,56.74576245092305,56.74576245092305,0,0,0,61.03779183185648,59.28072099297137,59.28072099297137
62.77972714958784,61.916322576455656,0,62.345963284291315,61.48255871115913,0,62.073563555846476,61.21015898271429,0
59.086800361643924,60.526819462452536,58.87987698941268,56.68145252954147,58.12147163035008,56.47452915731022,57.7740485997948,59.214067700603415,57.56712522756356
58.790698583367636,60.884352016093004,58.48837212604011,0,0,0,0,0,0
60.881354546466845,60.407908339312975,62.1412686291943,0,0,0,59.60252835134583,59.12908214419196,60.86244243407329
0,0,0,0,0,0,0,0,0
61.26355693232614,62.318287374059345,61.72885876013949,62.35448719422617,63.40921763595937,62.819789022039515,59.68615138071047,60.74088182244367,60.15145320852381
59.59056041186711,58.65660402687162,59.63843892279965,0,0,0,59.12818890678134,58.19423252178585,59.17606741771388
63.16261469257324,59.67852285267524,59.480930951445174,0,0,0,62.387480894237925,58.903389054339925,58.705797153109856
57.47361597022794,57.17396293073171,0,58.107135630273206,57.80748259077698,0,57.88915074689664,57.589497707400405,0
61.70142092473717,60.57399487383894,0,61.14882150473053,60.0213954538323,0,61.14882150473053,60.0213954538323,0
0,0,0,0,0,0,0,0,0
62.833491716851356,0,0,62.10550966466289,0,0,61.28160354017593,0,0
58.16186547351622,0,57.09896329950136,59.05536033281893,0,57.99245815880406,59.05536033281893,0,57.99245815880406
59.641134600931494,0,0,59.447346211361044,0,0,59.447346211361044,0,0
60.8514146353155,61.073467751969574,59.30445382576365,0,0,0,0,0,0
62.18155735131257,60.859515181739994,61.07609896007741,61.03574808404765,59.71370591447507,59.93028969281249,62.49233413525643,61.170291965683845,61.38687574402127
60.352408633883705,56.501599824420005,56.501599824420005,59.73530195134338,55.88449314187968,55.88449314187968,0,0,0
60.12932344432514,58.17283631567946,58.17283631567946,57.72627759896385,55.76979047031817,55.76979047031817,0,0,0
58.66286807473631,58.942707288032196,57.76463556056654,59.77341461316074,60.053253826456626,58.87518209899097,59.77341461316074,60.053253826456626,58.87518209899097
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
63.06927922407835,0,0,63.95693380999331,0,0,64.39787231936435,0,0
61.23186833661737,59.79337663239491,59.79337663239491,59.9947612621649,58.55626955794244,58.55626955794244,59.9947612621649,58.55626955794244,58.55626955794244
60.28409522403035,0,59.06212983673232,0,0,0,0,0,0
59.27433346438866,57.87621558750153,0,61.02614485188653,59.62802697499939,0,60.26155860271737,58.86344072583024,0
62.1785455482746,60.9131557726721,60.9131557726721,61.39998639992956,60.13459662432706,60.13459662432706,62.13477621884256,60.86938644324006,60.86938644324006
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
60.405878691209644,59.6435003922167,57.89402585767181,61.58460305183003,60.82222475283709,59.07275021829219,60.486433117128485,59.72405481813554,57.97458028359065
62.308026219543905,61.28379591937794,62.09859206971143,62.23244784133651,61.20821754117054,62.02301369150403,63.082531251334515,62.05830095116855,62.87309710150204
60.68119000388604,60.02449034328588,60.12115006167856,62.495678640035315,61.83897897943516,61.93563869782784,0,0,0
0,0,0,0,0,0,0,0,0
58.95736811154386,56.90729081555528,56.90729081555528,0,0,0,62.158769547481185,60.108692251492606,60.108692251492606
0,0,0,0,0,0,0,0,0
61.88035420000879,61.44742569264168,60.447858555368924,0,0,0,61.03320329589909,60.60027478853198,59.60070765125923
59.41582429552537,0,59.2750024255833,61.210389799394484,0,61.06956792945242,61.210389799394484,0,61.06956792945242
60.456599721007116,60.335987631864214,60.335987631864214,60.05777991045375,59.93716782131085,59.93716782131085,60.05777991045375,59.93716782131085,59.93716782131085
59.48072987568427,60.612141251397254,61.46976625574089,59.844594556257135,60.97600593197012,61.83363093631376,0,0,0
62.72791101552675,63.85708937094746,60.790012430370936,0,0,0,0,0,0
62.12050299098402,63.649367663618435,0,60.40231640117601,61.93118107381043,0,0,0,0
57.66809873709342,58.21507242882528,58.21507242882528,57.13213974028953,57.67911343202139,57.67911343202139,55.27303685337763,55.82001054510949,55.82001054510949
63.039303775183036,63.268100674392244,61.471642244791745,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
58.7334269372282,58.41007084007164,59.06419910141669,60.56630827407355,60.24295217691699,60.89708043826204,59.15199373240674,58.828637635250175,59.482765896595225
64.9024383602753,64.59096961239932,64.59096961239932,62.81312914292632,62.50166039505035,62.50166039505035,64.96030928010632,64.64884053223034,64.64884053223034
62.76428002977579,0,62.84765456157145,60.73209713089976,0,60.81547166269542,60.73209713089976,0,60.81547166269542
0,0,0,0,0,0,0,0,0
56.676486973003584,57.762019517927115,0,0,0,0,57.65567953072734,58.74121207565087,0
0,0,0,0,0,0,0,0,0
59.58722843895373,58.753608704775424,57.690545916776074,61.26114626201256,60.42752652783425,59.3644637398349,60.147578409730585,59.31395867555228,58.25089588755293
58.928627929389464,0,58.202012759475245,59.125767416830854,0,58.399152246916636,0,0,0
60.427126207264756,60.187796618545754,60.73352434044357,59.45742178640753,59.21809219768853,59.763819919586346,59.49722447935614,59.25789489063714,59.80362261253496
0,0,0,0,0,0,0,0,0
60.807424328308905,61.0479695883767,0,60.85634952922474,61.096894789292534,0,60.85634952922474,61.096894789292534,0
0,0,0,0,0,0,0,0,0
62.35389053821899,61.50748639425718,61.50748639425718,0,0,0,61.37161193624944,60.525207792287624,60.525207792287624
60.6506038969049,59.726803608197976,58.13686829877069,61.93323505625259,61.00943476754567,59.41949945811839,61.03413582178586,60.11033553307894,58.520400223651656
61.00570698851814,0,61.64921632559697,0,0,0,61.32219711016606,0,61.965706447244884
63.45692855676576,62.205089161060585,62.019169083622536,0,0,0,0,0,0
59.43849989969276,0,59.1713724973842,60.07041116299733,0,59.80328376068877,59.217198127799605,0,58.950070725491045
58.511824653497094,57.8818835548738,57.98635108044495,57.12177783121274,56.49183673258945,56.59630425816059,0,0,0
58.063472774521124,58.28365534009418,58.62562896902045,57.95663195149037,58.17681451706343,58.518788145989696,57.19909738351952,57.41927994909257,57.76125357801884
62.465370644385416,0,0,60.07525918090804,0,0,61.68205715080109,0,0
62.657733919113596,62.69647638861487,61.18767415655155,60.49515233927478,60.533894808776054,59.02509257671274,60.946715129171125,60.9854575986724,59.47665536660908
61.61857755502647,61.00697683533422,61.00697683533422,62.179765381897006,61.56816466220476,61.56816466220476,62.179765381897006,61.56816466220476,61.56816466220476
60.5044424826977,57.36264539050159,58.77200372186954,61.23536977416727,58.09357268197116,59.50293101333911,0,0,0
0,0,0,0,0,0,0,0,0
62.64202653235761,61.499286742506655,61.93312919612822,61.8553408016495,60.71260101179854,61.146443465420106,61.663398488215755,60.5206586983648,60.95450115198636
0,0,0,0,0,0,0,0,0
61.60554295948749,0,0,0,0,0,60.14793976014925,0,0
60.94622955120704,60.39135249661768,58.2098103973254,60.430685720250935,59.87580866566157,57.69426656636929,60.430685720250935,59.87580866566157,57.69426656636929
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
60.98835092205305,60.92120430646311,0,0,0,0,61.69090122862827,61.62375461303833,0
0,0,0,0,0,0,0,0,0
59.26990057773822,59.48543459377889,59.48543459377889,0,0,0,55.41592565429307,55.63145967033374,55.63145967033374
59.84163453248091,0,62.62693060634054,58.703269348136445,0,61.48856542199607,59.87990516567007,0,62.665201239529694
59.574048640264344,60.015768600794225,60.015768600794225,61.72801855475506,62.16973851528494,62.16973851528494,60.04003605901455,60.48175601954443,60.48175601954443
57.73920204429658,58.30610910585146,56.88925605588792,58.64009559226155,59.20700265381643,57.79014960385289,58.64009559226155,59.20700265381643,57.79014960385289
63.68401872152737,62.287350518112504,64.18992578454679,61.8542233629233,60.45755515950843,62.360130425942714,61.8542233629233,60.45755515950843,62.360130425942714
59.65319871882822,60.490786826431105,57.64531772163278,59.12404990617372,59.96163801377659,57.116168908978274,61.63992042334339,62.47750853094627,59.63203942614795
63.04646331755808,59.997517323289244,61.38223931161051,62.97516933213018,59.926223337861344,61.31094532618261,61.57331338733502,58.524367393066186,59.90908938138745
61.482184473688186,0,61.94121543513643,60.21012630422077,0,60.669157265669014,60.21012630422077,0,60.669157265669014
59.68716893205215,60.13849999649717,60.108618722530245,57.86803381273274,58.319364877177755,58.28948360321083,59.54224748684394,59.993578551288955,59.963697277322034
59.89898727986162,0,0,60.80174472560628,0,0,57.52347694543129,0,0
61.49454007018362,58.19155903818103,58.19155903818103,61.176960095772785,57.8739790637702,57.8739790637702,61.176960095772785,57.8739790637702,57.8739790637702
59.08232597341831,59.80078678273976,59.80078678273976,58.671315689222894,59.38977649854435,59.38977649854435,57.34723799271609,58.065698802037545,58.065698802037545
63.87611492434206,0,61.29915791304859,61.08526065979112,0,58.508303648497645,61.08526065979112,0,58.508303648497645
63.83281394953695,62.88284853333288,62.353373892832856,63.129331785968226,62.17936636976416,61.649891729264134,63.129331785968226,62.17936636976416,61.649891729264134
60.682782265883034,0,0,59.327490952666054,0,0,58.76883940379925,0,0
57.650258892524754,58.65379621489636,58.61371236312297,57.39610036852036,58.399637690891964,58.359553839118576,57.073845868249684,58.07738319062129,58.0372993388479
58.82279640360575,58.93875914063763,57.86474392291508,58.683159903457565,58.79912264048944,57.7251074227669,58.11366305248461,58.22962578951649,57.15561057179394
60.271456980007265,59.70956636862523,59.614408787424644,61.94276520593536,61.380874594553326,61.28571701335274,0,0,0
0,0,0,0,0,0,0,0,0
62.27266573451848,58.81753919123004,60.6591888779858,63.062380349955134,59.607253806666684,61.44890349342244,63.87854129843936,60.42341475515091,62.26506444190667
61.42392471440209,61.19007746592325,61.19007746592325,61.87838258916271,61.64453534068387,61.64453534068387,61.87838258916271,61.64453534068387,61.64453534068387
61.51415952525369,0,0,62.63608804135133,0,0,62.286991131467104,0,0
61.84766490980546,63.095446085129964,60.76798461671757,60.9187907171819,62.166571892506404,59.83911042409401,60.9187907171819,62.166571892506404,59.83911042409401
62.13260250941773,0,61.95939295090081,62.47439080287118,0,62.30118124435426,0,0,0
60.64178836696027,61.310505752652496,60.69426384501198,58.493103772849935,59.16182115854216,58.545579250901646,58.493103772849935,59.16182115854216,58.545579250901646
61.64364364958687,62.29190844116884,60.85220688181749,60.8906648338719,61.538929625453875,60.09922806610252,0,0,0
0,0,0,0,0,0,0,0,0
57.76884481700204,57.48614271123836,56.93138836850618,57.09008888479556,56.80738677903188,56.2526324362997,57.097075232129306,56.81437312636562,56.25961878363344
0,0,0,0,0,0,0,0,0
63.64621286700061,0,0,64.19955862136311,0,0,64.16698434108686,0,0
59.520598442880924,59.62012804577848,59.37136521830294,0,0,0,61.09951836286254,61.199047965760094,60.950285138284556
62.33614686628595,62.02146049731148,62.3835286687732,61.29097072864709,60.97628435967262,61.33835253113434,61.29097072864709,60.97628435967262,61.33835253113434
56.63343360006735,57.230174913318486,57.230174913318486,56.22659479316069,56.82333610641183,56.82333610641183,56.58556074952129,57.18230206277243,57.18230206277243
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
61.891087275401176,62.39788138291702,61.66709939792502,0,0,0,59.716701044177015,60.22349515169286,59.49271316670086
58.892107545214934,60.03856726718728,59.439884506664065,58.50250221818313,59.64896194015548,59.05027917963226,58.672835647001456,59.819295368973805,59.22061260845059
0,0,0,0,0,0,0,0,0
57.077751601408984,56.751105687133716,55.52767712005924,54.70131599949836,54.374670085223094,53.151241518148616,54.70131599949836,54.374670085223094,53.151241518148616
59.75537979171853,57.36877665275858,58.610985597173055,58.78008194807062,56.39347880911066,57.63568775352514,60.678793984491755,58.2921908455318,59.53439978994628
56.99861467988212,57.675132463939335,57.979279001323825,58.28138016102496,58.95789794508218,59.26204448246667,57.492325086615246,58.168842870672464,58.472989408056954
57.539303915017854,56.93417508137442,56.94517451584096,57.54831538109436,56.94318654745093,56.95418598191747,57.54831538109436,56.94318654745093,56.95418598191747
0,0,0,0,0,0,0,0,0
61.43348501030148,59.417965333797426,60.38105103675272,0,0,0,59.88882871742176,57.873309040917704,58.836394743873
58.351419776636156,59.215670246092444,59.80601172343425,61.13088451045729,61.99513497991358,62.585476457255396,0,0,0
63.93802766102602,61.56205640459065,62.00386236007849,63.453813039324,61.077841782888626,61.51964773837647,63.453813039324,61.077841782888626,61.51964773837647
61.58238531950177,61.463240780266645,61.463240780266645,61.44090307565146,61.32175853641635,61.32175853641635,57.92755514699489,57.808410607759775,57.808410607759775
60.4192458981712,59.85329743616798,59.698369815158024,58.2443407120441,57.67839225004088,57.523464629030926,58.2443407120441,57.67839225004088,57.523464629030926
57.328677975122616,58.26075480775139,59.22111415797898,57.199749865922925,58.1318266985517,59.09218604877929,56.13670602279936,57.06878285542813,58.029142205655724
61.66502553727916,60.51847415566075,60.366351245020084,60.21707610553593,59.07052472391751,58.918401813276844,61.88330963622832,60.7367582546099,60.58463534396924
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
57.78397646071693,59.1805427234921,59.1805427234921,57.92715149551374,59.323717758288915,59.323717758288915,58.27963559407662,59.67620185685179,59.67620185685179
0,0,0,0,0,0,0,0,0
60.152451922080886,0,0,57.60018192517431,0,0,57.60018192517431,0,0
60.00665785893638,60.427191865685515,61.34359736027638,58.052665383117095,58.47319938986624,59.3896048844571,58.052665383117095,58.47319938986624,59.3896048844571
