fixed,fixed-strong,fixed-one_weak,strong-fixed,strong-strong,strong-one_weak,one_weak-fixed,one_weak-strong,one_weak-one_weak
59.77212655129365,60.40128458999134,0,59.19682906991226,59.82598710860995,0,59.74621307000742,60.37537110870511,0
62.26077276425007,0,59.74159357277707,0,0,0,0,0,0
63.037152772116485,61.299003616827456,61.299003616827456,62.990515174022036,61.25236601873301,61.25236601873301,62.990515174022036,61.25236601873301,61.25236601873301
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
61.790285182497584,0,0,0,0,0,62.714619969291945,0,0
0,0,0,0,0,0,0,0,0
61.816604349242084,60.53996132799002,0,61.947532980252774,60.67088995900071,0,61.12289123776941,59.846248216517345,0
0,0,0,0,0,0,0,0,0
60.03863239158865,62.240068618827365,0,0,0,0,61.123879423485064,63.32531565072378,0
56.92839186941264,57.94643393849541,56.90261638669841,0,0,0,59.22050253080583,60.2385445998886,59.1947270480916
62.218808760737986,59.944273666901346,59.10625744102221,0,0,0,64.05440371178156,61.77986861794493,60.9418523920658
56.24735387441194,53.53240673192689,54.85357632115124,61.69988487357311,58.98493773108806,60.30610732031241,62.09299785323708,59.37805071075203,60.699220299976375
59.73236902744184,58.243466873178285,0,60.81257023052121,59.323668076257654,0,59.88673560109789,58.39783344683433,0
0,0,0,0,0,0,0,0,0
60.188516370633806,58.24613665077967,59.76302917118733,0,0,0,60.6335098587449,58.691130138890756,60.208022659298415
59.63638863250994,0,0,0,0,0,60.78277905763898,0,0
61.52423976061522,61.731799309076095,62.07657024104106,62.11156981366149,62.31912936212237,62.663900294087334,61.7194867853168,61.92704633377768,62.27181726574265
60.14098283996691,61.16542329980982,61.16542329980982,59.4740829472057,60.49852340704861,60.49852340704861,59.4740829472057,60.49852340704861,60.49852340704861
61.27253163385818,60.6331808257693,60.6331808257693,0,0,0,0,0,0
58.83704412890569,59.27655037114297,60.241275598062174,58.135704533803455,58.575210776040734,59.53993600295994,58.135704533803455,58.575210776040734,59.53993600295994
0,0,0,0,0,0,0,0,0
61.39733265892876,60.7715883836422,60.7715883836422,0,0,0,0,0,0
60.853856714296306,61.888877221626906,61.17696303791461,59.12011734195372,60.15513784928432,59.44322366557203,59.12011734195372,60.15513784928432,59.44322366557203
62.58379863248861,62.0647530340278,61.5425900032045,62.06950421752394,61.550458619063136,61.028295588239835,62.06950421752394,61.550458619063136,61.028295588239835
